group,trialNum,position,row,col,dist to center,quadrant,sprite image difference,reaction time,reaction time (no),correct position mentioned,late,manish continuous,psnr,psnr_bin,ssim,ssim_bin,psnr dog to alpha,psnr alpha to cat,ssim dog to alpha,,ssim alpha to cat,,manish dog to alpha,,manish alpha to cat,alpha_to_cat_similarity_group
5,64,"10,4",10,4,6.020797289,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.766454,9.475999,medium,0.297819217,low,13.01867065,13.95055075,0.536236678,medium,0.749323814,high,0.468754,low,0.527345,medium
5,65,"2,3",2,3,6.800735254,Top Left,l,1.53,1.53,correct,FALSE,0.133655,10.56458774,high,0.430848026,medium,14.35243978,14.45106499,0.695856139,medium,0.813388525,high,0.375356,low,0.265063,low
5,66,"4,13",4,13,4.924428901,Top Right,m,0.7,0.7,correct,FALSE,0.501955,8.517266207,low,0.320700471,low,9.451031975,21.99689751,0.520800385,medium,0.866837749,high,0.510757,medium,0.852494,high
5,67,"4,6",4,6,3.201562119,Top Left,h,1.07,1.07,correct,FALSE,0.754106,9.296781572,medium,0.211521854,low,12.15512509,12.68434359,0.516418304,medium,0.57710279,medium,0.415739,low,0.422205,low
5,68,"5,7",5,7,1.802775638,Top Left,h,1.16,1.16,correct,FALSE,0.747937,9.302374,medium,0.146219451,low,10.57046,14.78080315,0.399254733,low,0.647512864,medium,0.69043,medium,0.785063,high
5,69,"11,7",11,7,5.220153254,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.747791,11.71577541,high,0.618379163,medium,12.40029397,17.66404566,0.755906877,high,0.896580792,high,0.750809,high,0.883692,high
5,70,"4,8",4,8,2.061552813,Top Left,l,8.91 late,8.91,correct,TRUE,0.140752,7.796163948,low,0.243730855,low,14.63895589,10.95056531,0.657798728,medium,0.54002838,medium,0.320675,low,0.30832,low
5,71,"3,14",3,14,6.264982043,Top Right,m,0.84,0.84,correct,FALSE,0.499892,8.937116676,medium,0.307539235,low,11.82424497,12.43097484,0.52331,medium,0.615030286,medium,0.6662,medium,0.656165,medium
5,72,"5,7",5,7,1.802775638,Top Left,h,0.84,0.84,correct,FALSE,0.747937,9.302374,medium,0.146219451,low,10.57046,14.78080315,0.399254733,low,0.647512864,medium,0.69043,medium,0.785063,high
5,73,"5,16",5,16,7.566372975,Top Right,h,7.70 late,7.7,correct,TRUE,0.731307,10.95698507,high,0.480901337,medium,15.20775849,13.56801681,0.741333493,high,0.771739,high,0.474986,low,0.409619,low
5,74,"6,7",6,7,1.5,Bottom Left,l,0.76,0.76,correct,FALSE,0.140702,9.368791299,medium,0.253334812,low,10.28533586,20.54707722,0.498136795,medium,0.82694999,high,0.31958,low,0.609008,medium
5,75,"7,15",7,15,6.576473219,Bottom Right,m,0.98,0.98,correct,FALSE,0.502179,7.377111724,low,0.375648,low,8.733071518,20.23847609,0.546844158,medium,0.885705169,high,0.509461,medium,0.880015,high
5,76,"4,2",4,2,6.800735254,Top Left,l,0.88,0.88,correct,FALSE,0.132594,8.384166337,low,0.187199346,low,10.43115729,14.61057,0.474703557,medium,0.638381719,medium,0.659985,medium,0.502528,medium
5,77,"8,8",8,8,2.061552813,Bottom Left,m,1.6,1.6,correct,FALSE,0.493819,7.823545292,low,0.214039562,low,10.49018996,13.59269788,0.461056536,medium,0.690899417,medium,0.416045,low,0.720582,high
5,78,"9,12",9,12,4.609772229,Bottom Right,m,0.82,0.82,correct,FALSE,0.499084,10.24915996,high,0.436772256,medium,11.75493408,16.89304023,0.653406285,medium,0.859242589,high,0.256873,low,0.324843,low
5,79,"6,7",6,7,1.5,Bottom Left,l,0.75,0.75,correct,FALSE,0.140702,9.368791299,medium,0.253334812,low,10.28533586,20.54707722,0.498136795,medium,0.82694999,high,0.31958,low,0.609008,medium
5,80,"11,11",11,11,5.590169944,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.500313,7.72330069,low,0.243319301,low,14.53998244,10.58344222,0.636649044,medium,0.48022524,medium,0.609538,medium,0.67236,medium
5,81,"6,2",6,2,6.5,Bottom Left,h,4.29,4.29,correct,FALSE,0.778935,15.62799797,high,0.675662359,medium,18.59302241,17.12269934,0.843946693,high,0.903996142,high,0.334572,low,0.32921,low
5,82,"7,16",7,16,7.566372975,Bottom Right,m,1.31,1.31,correct,FALSE,0.500357,8.320421817,low,0.28431279,low,12.83948864,11.43907949,0.658612976,medium,0.498369677,medium,0.369187,low,0.296237,low
5,83,"5,3",5,3,5.590169944,Top Left,l,0.77,0.77,correct,FALSE,0.1342,9.967776817,medium,0.331556565,low,11.66729724,18.18540653,0.585238831,medium,0.847005986,high,0.293884,low,0.236578,low
5,84,"4,16",4,16,7.762087348,Top Right,m,1.09,1.09,correct,FALSE,0.50125,8.299104911,low,0.286777541,low,11.34849756,14.97253819,0.558209,medium,0.772560469,high,0.41141,low,0.565303,medium
5,85,"1,9",1,9,5.024937811,Top Right,h,did not see,did not see,incorrect,FALSE,0.746658,4.614111186,low,0.149265881,low,10.49183059,9.696995934,0.512781742,medium,0.479681,medium,0.207347,low,0.183588,low
5,86,"9,13",9,13,5.408326913,Bottom Right,l,did not see,did not see,incorrect,FALSE,0.149172,8.84052,medium,0.238928625,low,11.52561954,14.22189736,0.560865373,medium,0.648101,medium,0.311128,low,0.324536,low
5,87,"6,8",6,8,0.5,Bottom Left,h,0.95,0.95,correct,FALSE,0.747406,10.84347815,high,0.469390509,medium,13.00536534,17.24292791,0.673454494,medium,0.82402513,high,0.777596,high,0.801109,high
5,88,"3,3",3,3,6.264982043,Top Left,m,2.77,2.77,correct,FALSE,0.501834,9.203473626,medium,0.269606409,low,15.24917709,12.38486797,0.619907995,medium,0.670961945,medium,0.249213,low,0.374208,low
5,89,"2,3",2,3,6.800735254,Top Left,l,did not see,did not see,incorrect,FALSE,0.133655,10.56458774,high,0.430848026,medium,14.35243978,14.45106499,0.695856139,medium,0.813388525,high,0.375356,low,0.265063,low
5,90,"10,8",10,8,4.031128874,Bottom Left,l,did not see,did not see,incorrect,FALSE,0.14553,9.794274695,medium,0.185166605,low,14.24197055,14.41046095,0.506931,medium,0.733222414,high,0.347868,low,0.354189,low
5,91,"11,9",11,9,5.024937811,Bottom Right,l,0.96,0.96,correct,FALSE,0.143952,6.961933351,low,0.204555681,low,9.489752474,13.48478868,0.472912062,medium,0.655523,medium,0.582302,medium,0.505769,medium
5,92,"2,2",2,2,7.632168761,Top Left,m,did not see,did not see,incorrect,FALSE,0.503448,7.575062934,low,0.261009,low,11.01136572,13.10773724,0.527858233,medium,0.692547368,medium,0.40163,low,0.355659,low
5,93,"7,4",7,4,4.609772229,Bottom Left,h,0.91,0.91,correct,FALSE,0.762415,9.644809178,medium,0.086051,low,9.657204442,16.28263827,0.258281309,low,0.722620507,high,0.387356,low,0.400922,low
5,94,"2,9",2,9,4.031128874,Top Right,l,did not see,did not see,incorrect,FALSE,0.141383,5.259092283,low,0.191067006,low,7.472157105,15.11903036,0.407429085,medium,0.794420219,high,0.422637,low,0.339625,low
5,95,"8,14",8,14,5.852349955,Bottom Right,l,7.20 late,7.2,correct,TRUE,0.149415,4.954621676,low,0.185790744,low,12.97410347,9.090461796,0.702571619,high,0.438975857,medium,0.451169,low,0.355001,low
5,96,"6,11",6,11,2.5,Bottom Right,h,0.85,0.85,correct,FALSE,0.739862,10.99470967,high,0.385230702,low,14.87441399,13.37617557,0.635635585,medium,0.69913905,medium,0.441565,low,0.4804,low
5,97,"6,3",6,3,5.5,Bottom Left,m,0.79,0.79,correct,FALSE,0.500691,7.751437064,low,0.24050262,low,10.94020342,12.67649773,0.495544829,medium,0.642383,medium,0.596495,medium,0.735515,high
5,98,"8,13",8,13,4.924428901,Bottom Right,h,did not see,did not see,incorrect,FALSE,0.733349,8.535357277,low,0.152199734,low,13.92567612,11.80376331,0.452735111,medium,0.619001128,medium,0.36034,low,0.389775,low
5,99,"3,15",3,15,7.158910532,Top Right,l,1.11,1.11,correct,FALSE,0.1503,9.074487,medium,0.163994237,low,9.696648316,18.86998291,0.416280813,medium,0.762278638,high,0.394223,low,0.377542,low
6,1,"8,5",8,5,4.031128874,Bottom Left,m,1.78,1.78,correct,FALSE,0.49912,6.812006337,low,0.310318732,low,9.163600247,15.69251421,0.535395161,medium,0.817047539,high,0.535063,medium,0.876311,high
6,2,"11,7",11,7,5.220153254,Bottom Left,h,3.76,3.76,correct,FALSE,0.747791,11.71577541,high,0.618379163,medium,12.40029397,17.66404566,0.755906877,high,0.896580792,high,0.750809,high,0.883692,high
6,3,"4,9",4,9,2.061552813,Top Right,h,1.85,1.85,correct,FALSE,0.74565,9.568562195,medium,0.394468384,low,13.91901641,13.32669257,0.663254697,medium,0.759413784,high,0.406466,low,0.418488,low
6,4,"6,8",6,8,0.5,Bottom Left,h,1.44,1.44,correct,FALSE,0.747406,10.84347815,high,0.469390509,medium,13.00536534,17.24292791,0.673454494,medium,0.82402513,high,0.777596,high,0.801109,high
6,5,"3,13",3,13,5.408326913,Top Right,l,0.78,0.78,correct,FALSE,0.148752,7.830256908,low,0.087852,low,11.31387763,14.11025248,0.462885969,medium,0.559545804,medium,0.344234,low,0.327035,low
6,6,"3,1",3,1,8.077747211,Top Left,h,1.3,1.3,correct,FALSE,0.78336,8.98651201,medium,0.199499889,low,11.12865666,12.92687642,0.428102361,medium,0.575487854,medium,0.336643,low,0.347331,low
6,7,"9,11",9,11,3.905124838,Bottom Right,h,0.79,0.79,correct,FALSE,0.736154,8.760130193,medium,0.217604518,low,11.7019116,14.37227722,0.512020649,medium,0.729585118,high,0.657147,medium,0.740195,high
6,8,"6,14",6,14,5.5,Bottom Right,m,0.64,0.64,correct,FALSE,0.502396,8.910480767,medium,0.361857035,low,11.6861797,15.03899099,0.5946407,medium,0.807391859,high,0.544339,medium,0.80914,high
6,9,"7,1",7,1,7.566372975,Bottom Left,l,0.53,0.53,correct,FALSE,0.132252,7.582976558,low,0.345801319,low,9.144453936,17.41873825,0.541548451,medium,0.866349973,high,0.213652,low,0.392083,low
6,10,"5,7",5,7,1.802775638,Top Left,h,0.68,0.68,correct,FALSE,0.747937,9.302374,medium,0.146219451,low,10.57046,14.78080315,0.399254733,low,0.647512864,medium,0.69043,medium,0.785063,high
6,11,"8,11",8,11,3.201562119,Bottom Right,m,0.92,0.92,correct,FALSE,0.499336,11.60434128,high,0.365012119,low,14.52275449,13.75396207,0.621860307,medium,0.714992648,high,0.297402,low,0.377662,low
6,12,"4,6",4,6,3.201562119,Top Left,h,0.6,0.6,correct,FALSE,0.754106,9.296781572,medium,0.211521854,low,12.15512509,12.68434359,0.516418304,medium,0.57710279,medium,0.415739,low,0.422205,low
6,13,"5,6",5,6,2.692582404,Top Left,l,0.65,0.65,correct,FALSE,0.137007,11.85409478,high,0.301373005,low,13.55548575,15.32652697,0.575947742,medium,0.785880368,high,0.230773,low,0.809041,high
6,14,"9,3",9,3,6.264982043,Bottom Left,m,5.12,5.12,correct,FALSE,0.500359,10.42570256,high,0.309994248,low,13.28985571,14.62567209,0.607134066,medium,0.71786737,high,0.629409,medium,0.703189,high
6,15,"4,3",4,3,5.852349955,Top Left,h,0.84,0.84,correct,FALSE,0.772261,9.899753,medium,0.08748,low,11.70435798,13.81879873,0.328804827,low,0.628036947,medium,0.232922,low,0.327436,low
6,16,"9,6",9,6,3.905124838,Bottom Left,m,0.67,0.67,correct,FALSE,0.502667,8.725985556,medium,0.416661317,medium,11.24819177,14.54266132,0.628532,medium,0.777890291,high,0.529516,medium,0.826592,high
6,17,"6,1",6,1,7.5,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.783743,8.069105067,low,0.315587139,low,14.13795403,11.04942283,0.698799689,medium,0.520001095,medium,0.464173,low,0.492382,low
6,18,"8,3",8,3,5.852349955,Bottom Left,l,1.25,1.25,correct,FALSE,0.132426,8.622265,low,0.330608731,low,12.90807718,12.5445627,0.668523,medium,0.630429519,medium,0.154598,low,0.922716,high
6,19,"3,13",3,13,5.408326913,Top Right,l,0.73,0.73,correct,FALSE,0.148752,7.830256908,low,0.087852,low,11.31387763,14.11025248,0.462885969,medium,0.559545804,medium,0.344234,low,0.327035,low
6,20,"2,3",2,3,6.800735254,Top Left,l,3.84,3.84,correct,FALSE,0.133655,10.56458774,high,0.430848026,medium,14.35243978,14.45106499,0.695856139,medium,0.813388525,high,0.375356,low,0.265063,low
6,21,"4,12",4,12,4.031128874,Top Right,h,0.79,0.79,correct,FALSE,0.73963,12.75788073,high,0.582858012,medium,14.37935683,16.55274693,0.761275298,high,0.874402618,high,0.655942,medium,0.78649,high
6,22,"10,6",10,6,4.716990566,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.749555,9.93544233,medium,0.334959898,low,16.19531718,11.9445738,0.673408807,medium,0.601764,medium,0.230714,low,0.194986,low
6,23,"11,5",11,5,6.103277808,Bottom Left,m,did not see,did not see,incorrect,FALSE,0.49994,7.961968337,low,0.30969124,low,10.02452302,15.11988237,0.541161959,medium,0.78335509,high,0.437235,low,0.455353,low
6,24,"10,4",10,4,6.020797289,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.766454,9.475999,medium,0.297819217,low,13.01867065,13.95055075,0.536236678,medium,0.749323814,high,0.468754,low,0.527345,medium
6,25,"7,1",7,1,7.566372975,Bottom Left,l,0.82,0.82,correct,FALSE,0.132252,7.582976558,low,0.345801319,low,9.144453936,17.41873825,0.541548451,medium,0.866349973,high,0.213652,low,0.392083,low
6,26,"3,14",3,14,6.264982043,Top Right,m,1.03,1.03,correct,FALSE,0.499892,8.937116676,medium,0.307539235,low,11.82424497,12.43097484,0.52331,medium,0.615030286,medium,0.6662,medium,0.656165,medium
6,27,"5,1",5,1,7.566372975,Top Left,m,0.76,0.76,correct,FALSE,0.504358,8.963868659,medium,0.257528758,low,11.74972293,14.17658446,0.518899952,medium,0.760644914,high,0.296504,low,0.331203,low
6,28,"1,8",1,8,5.024937811,Top Left,l,did not see,did not see,incorrect,FALSE,0.140666,10.43548707,high,0.147774762,low,12.36143857,12.58136712,0.333545032,low,0.608577825,medium,0.198327,low,0.78928,high
6,29,"8,10",8,10,2.5,Bottom Right,h,0.84,0.84,correct,FALSE,0.741974,10.06407798,high,0.471237997,medium,12.8613049,13.91766946,0.659242311,medium,0.718854645,high,0.764273,high,0.849275,high
6,30,"2,5",2,5,5.315072906,Top Left,m,did not see,did not see,incorrect,FALSE,0.499479,9.882301288,medium,0.348527167,low,11.37682503,13.61966925,0.567416182,medium,0.6647829,medium,0.436669,low,0.593175,medium
6,31,"1,12",1,12,6.103277808,Top Right,h,7.21 late,7.21,correct,TRUE,0.734679,10.78471464,high,0.179079909,low,15.34391694,14.38535754,0.508477,medium,0.677180145,medium,0.33493,low,0.444266,low
6,32,"6,3",6,3,5.5,Bottom Left,m,1.08,1.08,correct,FALSE,0.500691,7.751437064,low,0.24050262,low,10.94020342,12.67649773,0.495544829,medium,0.642383,medium,0.596495,medium,0.735515,high
6,33,"7,4",7,4,4.609772229,Bottom Left,h,0.76,0.76,correct,FALSE,0.762415,9.644809178,medium,0.086051,low,9.657204442,16.28263827,0.258281309,low,0.722620507,high,0.387356,low,0.400922,low
6,34,"2,8",2,8,4.031128874,Top Left,m,8.69 late,8.69,correct,TRUE,0.496145,7.437528461,low,0.246270248,low,10.94292144,11.86846537,0.530839105,medium,0.515177493,medium,0.622473,medium,0.76804,high
6,35,"9,13",9,13,5.408326913,Bottom Right,l,did not see,did not see,incorrect,FALSE,0.149172,8.84052,medium,0.238928625,low,11.52561954,14.22189736,0.560865373,medium,0.648101,medium,0.311128,low,0.324536,low
6,36,"7,16",7,16,7.566372975,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.500357,8.320421817,low,0.28431279,low,12.83948864,11.43907949,0.658612976,medium,0.498369677,medium,0.369187,low,0.296237,low
6,37,"3,14",3,14,6.264982043,Top Right,m,1.94,1.94,correct,FALSE,0.499892,8.937116676,medium,0.307539235,low,11.82424497,12.43097484,0.52331,medium,0.615030286,medium,0.6662,medium,0.656165,medium
6,38,"4,7",4,7,2.5,Top Left,m,0.85,0.85,correct,FALSE,0.501152,10.45108603,high,0.369602246,low,13.5879752,13.63761844,0.633729766,medium,0.711391657,high,0.578822,medium,0.878454,high
6,39,"11,6",11,6,5.590169944,Bottom Left,l,did not see,did not see,incorrect,FALSE,0.138655,10.11144153,high,0.280991005,low,12.95081191,13.53206151,0.560805841,medium,0.59694758,medium,0.295198,low,0.276641,low
6,40,"7,13",7,13,4.609772229,Bottom Right,m,8.24 late,8.24,correct,TRUE,0.500695,8.19808684,low,0.391253477,low,10.44949291,15.81823347,0.604299494,medium,0.829366988,high,0.453987,low,0.412429,low
6,41,"2,7",2,7,4.272001873,Top Left,h,1.52,1.52,correct,FALSE,0.750853,10.83670903,high,0.346841904,low,13.92310566,13.91547688,0.600680487,medium,0.745452,high,0.392602,low,0.384493,low
6,42,"7,2",7,2,6.576473219,Bottom Left,l,1,1,correct,FALSE,0.133131,9.29780517,medium,0.072964,low,13.80752412,11.36289305,0.381276229,low,0.45500579,medium,0.248192,low,0.476955,low
6,43,"7,1",7,1,7.566372975,Bottom Left,l,1,1,correct,FALSE,0.132252,7.582976558,low,0.345801319,low,9.144453936,17.41873825,0.541548451,medium,0.866349973,high,0.213652,low,0.392083,low
6,44,"3,15",3,15,7.158910532,Top Right,l,0.92,0.92,correct,FALSE,0.1503,9.074487,medium,0.163994237,low,9.696648316,18.86998291,0.416280813,medium,0.762278638,high,0.394223,low,0.377542,low
6,45,"3,9",3,9,3.041381265,Top Right,m,0.68,0.68,correct,FALSE,0.504792,10.31849384,high,0.271206972,low,13.96853889,12.48458473,0.58159587,medium,0.615691469,medium,0.32786,low,0.308924,low
6,46,"7,8",7,8,1.118033989,Bottom Left,l,1.72,1.72,correct,FALSE,0.141446,8.907897251,medium,0.196729243,low,11.71109844,15.33970314,0.519486562,medium,0.678647,medium,0.510532,medium,0.30426,low
6,47,"8,10",8,10,2.5,Bottom Right,h,0.91,0.91,correct,FALSE,0.741974,10.06407798,high,0.471237997,medium,12.8613049,13.91766946,0.659242311,medium,0.718854645,high,0.764273,high,0.849275,high
6,48,"7,16",7,16,7.566372975,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.500357,8.320421817,low,0.28431279,low,12.83948864,11.43907949,0.658612976,medium,0.498369677,medium,0.369187,low,0.296237,low
6,49,"1,11",1,11,5.590169944,Top Right,l,did not see,did not see,incorrect,FALSE,0.14591,10.34087244,high,0.174811309,low,12.78446874,16.312975,0.512083092,medium,0.738746642,high,0.319124,low,0.228091,low
6,50,"3,12",3,12,4.609772229,Top Right,m,1.07,1.07,correct,FALSE,0.503271,11.01952866,high,0.486262059,medium,12.98841629,16.65209115,0.682977,medium,0.854956468,high,0.324602,low,0.423311,low
6,51,"7,15",7,15,6.576473219,Bottom Right,m,0.78,0.78,correct,FALSE,0.502179,7.377111724,low,0.375648,low,8.733071518,20.23847609,0.546844158,medium,0.885705169,high,0.509461,medium,0.880015,high
6,52,"3,11",3,11,3.905124838,Top Right,h,0.81,0.81,correct,FALSE,0.739741,12.97809717,high,0.57621325,medium,14.39417639,14.49449471,0.702438435,high,0.722998537,high,0.300628,low,0.368617,low
6,53,"3,13",3,13,5.408326913,Top Right,l,0.79,0.79,correct,FALSE,0.148752,7.830256908,low,0.087852,low,11.31387763,14.11025248,0.462885969,medium,0.559545804,medium,0.344234,low,0.327035,low
6,54,"7,3",7,3,5.590169944,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.774946,9.724362425,medium,0.197498191,low,14.74645657,13.75065309,0.475417485,medium,0.734164,high,0.791478,high,0.899087,high
6,55,"5,10",5,10,1.802775638,Top Right,h,did not see,did not see,incorrect,FALSE,0.740714,9.932323,medium,0.239574697,low,12.3850021,14.83577161,0.506066175,medium,0.692409133,medium,0.753412,high,0.678145,medium
6,56,"5,7",5,7,1.802775638,Top Left,h,0.84,0.84,correct,FALSE,0.747937,9.302374,medium,0.146219451,low,10.57046,14.78080315,0.399254733,low,0.647512864,medium,0.69043,medium,0.785063,high
6,57,"2,11",2,11,4.716990566,Top Right,m,1.13,1.13,correct,FALSE,0.507319,8.711511,medium,0.265492587,low,11.94884922,13.84177221,0.56425953,medium,0.697536209,medium,0.315344,low,0.50332,medium
6,58,"5,2",5,2,6.576473219,Top Left,m,4.34,4.34,correct,FALSE,0.502767,12.18970349,high,0.370590399,low,12.53660953,16.26785348,0.578909406,medium,0.817709103,high,0.508171,medium,0.842493,high
6,59,"11,10",11,10,5.220153254,Bottom Right,h,did not see,did not see,incorrect,FALSE,0.7424,7.486701604,low,0.319743383,low,11.55579275,12.08806228,0.593751088,medium,0.661036,medium,0.472472,low,0.497795,low
6,60,"5,4",5,4,4.609772229,Top Left,l,1.48,1.48,correct,FALSE,0.136391,8.757408692,medium,0.090708,low,16.68725905,10.80687347,0.520577217,medium,0.421863859,medium,0.539504,medium,0.356104,low
6,61,"6,6",6,6,2.5,Bottom Left,m,5.68,5.68,correct,FALSE,0.50213,9.303835705,medium,0.344452753,low,12.30512571,15.10671503,0.616769859,medium,0.778462511,high,0.495231,low,0.379595,low
6,62,"9,12",9,12,4.609772229,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.499084,10.24915996,high,0.436772256,medium,11.75493408,16.89304023,0.653406285,medium,0.859242589,high,0.256873,low,0.324843,low
6,63,"1,3",1,3,7.433034374,Top Left,h,did not see,did not see,incorrect,FALSE,0.777352,8.700985643,medium,0.180291529,low,12.53741084,13.09281069,0.495628437,medium,0.627498461,medium,0.271993,low,0.279534,low
6,64,"4,11",4,11,3.201562119,Top Right,l,8.61 late,8.61,correct,TRUE,0.147533,9.491143,medium,0.351428353,low,10.57838121,14.90992107,0.513114,medium,0.78581271,high,0.25485,low,0.475575,low
